,match_id,year,stage_name,equipe,gols_feitos,gols_sofridos,vitoria,empate,mando
1942,M-2002-31,2002,group stage,Belgium,1,1,False,True,Fora
1943,M-2002-32,2002,group stage,Poland,0,4,False,False,Fora
1944,M-2002-33,2002,group stage,France,0,2,False,False,Fora
1945,M-2002-34,2002,group stage,Uruguay,3,3,False,True,Fora
1946,M-2002-35,2002,group stage,Germany,2,0,True,False,Fora
1947,M-2002-36,2002,group stage,Republic of Ireland,3,0,True,False,Fora
1948,M-2002-37,2002,group stage,England,0,0,False,True,Fora
1949,M-2002-38,2002,group stage,Argentina,1,1,False,True,Fora
1950,M-2002-39,2002,group stage,Paraguay,3,1,True,False,Fora
1951,M-2002-40,2002,group stage,Spain,3,2,True,False,Fora
1952,M-2002-41,2002,group stage,Brazil,5,2,True,False,Fora
1953,M-2002-42,2002,group stage,China,0,3,False,False,Fora
1954,M-2002-43,2002,group stage,Croatia,0,1,False,False,Fora
1955,M-2002-44,2002,group stage,Italy,1,1,False,True,Fora
1956,M-2002-45,2002,group stage,Russia,2,3,False,False,Fora
1957,M-2002-46,2002,group stage,Japan,2,0,True,False,Fora
1958,M-2002-47,2002,group stage,United States,1,3,False,False,Fora
1959,M-2002-48,2002,group stage,South Korea,1,0,True,False,Fora
1960,M-2002-49,2002,round of 16,Paraguay,0,1,False,False,Fora
1961,M-2002-50,2002,round of 16,England,3,0,True,False,Fora
1962,M-2002-51,2002,round of 16,Senegal,2,1,True,False,Fora
1963,M-2002-52,2002,round of 16,Republic of Ireland,1,1,False,True,Fora
1964,M-2002-53,2002,round of 16,United States,2,0,True,False,Fora
1965,M-2002-54,2002,round of 16,Belgium,0,2,False,False,Fora
1966,M-2002-55,2002,round of 16,Turkey,1,0,True,False,Fora
1967,M-2002-56,2002,round of 16,Italy,1,2,False,False,Fora
1968,M-2002-57,2002,quarter-finals,Brazil,2,1,True,False,Fora
1969,M-2002-58,2002,quarter-finals,United States,0,1,False,False,Fora
1970,M-2002-59,2002,quarter-finals,South Korea,0,0,False,True,Fora
1971,M-2002-60,2002,quarter-finals,Turkey,1,0,True,False,Fora
1972,M-2002-61,2002,semi-finals,South Korea,0,1,False,False,Fora
1973,M-2002-62,2002,semi-finals,Turkey,0,1,False,False,Fora
1974,M-2002-63,2002,third-place match,Turkey,3,2,True,False,Fora
1975,M-2002-64,2002,final,Brazil,2,0,True,False,Fora
1976,M-2003-01,2003,group stage,France,0,2,False,False,Fora
1977,M-2003-02,2003,group stage,North Korea,3,0,True,False,Fora
1978,M-2003-03,2003,group stage,Canada,1,4,False,False,Fora
1979,M-2003-04,2003,group stage,Argentina,0,6,False,False,Fora
1980,M-2003-05,2003,group stage,Sweden,1,3,False,False,Fora
1981,M-2003-06,2003,group stage,South Korea,0,3,False,False,Fora
1982,M-2003-07,2003,group stage,Russia,2,1,True,False,Fora
1983,M-2003-08,2003,group stage,Ghana,0,1,False,False,Fora
1984,M-2003-09,2003,group stage,Brazil,4,1,True,False,Fora
1985,M-2003-10,2003,group stage,Japan,0,3,False,False,Fora
1986,M-2003-11,2003,group stage,South Korea,0,1,False,False,Fora
1987,M-2003-12,2003,group stage,Argentina,0,3,False,False,Fora
1988,M-2003-13,2003,group stage,Russia,3,0,True,False,Fora
1989,M-2003-14,2003,group stage,North Korea,0,1,False,False,Fora
1990,M-2003-15,2003,group stage,Australia,1,1,False,True,Fora
1991,M-2003-16,2003,group stage,Nigeria,0,5,False,False,Fora
1992,M-2003-17,2003,group stage,Brazil,1,1,False,True,Fora
1993,M-2003-18,2003,group stage,Norway,7,1,True,False,Fora
1994,M-2003-19,2003,group stage,Germany,6,1,True,False,Fora
1995,M-2003-20,2003,group stage,Japan,1,3,False,False,Fora
1996,M-2003-21,2003,group stage,Nigeria,0,3,False,False,Fora
1997,M-2003-22,2003,group stage,United States,3,0,True,False,Fora
1998,M-2003-23,2003,group stage,Australia,1,2,False,False,Fora
1999,M-2003-24,2003,group stage,Russia,0,1,False,False,Fora
2000,M-2003-25,2003,quarter-final,Sweden,2,1,True,False,Fora
2001,M-2003-26,2003,quarter-final,Norway,0,1,False,False,Fora
2002,M-2003-27,2003,quarter-final,Russia,1,7,False,False,Fora
2003,M-2003-28,2003,quarter-final,Canada,1,0,True,False,Fora
2004,M-2003-29,2003,semi-final,Germany,3,0,True,False,Fora
2005,M-2003-30,2003,semi-final,Canada,1,2,False,False,Fora
2006,M-2003-31,2003,third-place match,Canada,1,3,False,False,Fora
2007,M-2003-32,2003,final,Sweden,1,2,False,False,Fora
2008,M-2006-01,2006,group stage,Costa Rica,2,4,False,False,Fora
2009,M-2006-02,2006,group stage,Ecuador,2,0,True,False,Fora
2010,M-2006-03,2006,group stage,Paraguay,0,1,False,False,Fora
2011,M-2006-04,2006,group stage,Sweden,0,0,False,True,Fora
2012,M-2006-05,2006,group stage,Ivory Coast,1,2,False,False,Fora
2013,M-2006-06,2006,group stage,Netherlands,1,0,True,False,Fora
2014,M-2006-07,2006,group stage,Iran,1,3,False,False,Fora
2015,M-2006-08,2006,group stage,Portugal,1,0,True,False,Fora
2016,M-2006-09,2006,group stage,Japan,1,3,False,False,Fora
2017,M-2006-10,2006,group stage,Czech Republic,3,0,True,False,Fora
2018,M-2006-11,2006,group stage,Ghana,0,2,False,False,Fora
2019,M-2006-12,2006,group stage,Togo,1,2,False,False,Fora
2020,M-2006-13,2006,group stage,Switzerland,0,0,False,True,Fora
2021,M-2006-14,2006,group stage,Croatia,0,1,False,False,Fora
2022,M-2006-15,2006,group stage,Ukraine,0,4,False,False,Fora
2023,M-2006-16,2006,group stage,Saudi Arabia,2,2,False,True,Fora
2024,M-2006-17,2006,group stage,Poland,0,1,False,False,Fora
2025,M-2006-18,2006,group stage,Costa Rica,0,3,False,False,Fora
2026,M-2006-19,2006,group stage,Trinidad and Tobago,0,2,False,False,Fora
2027,M-2006-20,2006,group stage,Paraguay,0,1,False,False,Fora
2028,M-2006-21,2006,group stage,Serbia and Montenegro,0,6,False,False,Fora
2029,M-2006-22,2006,group stage,Ivory Coast,1,2,False,False,Fora
2030,M-2006-23,2006,group stage,Angola,0,0,False,True,Fora
2031,M-2006-24,2006,group stage,Iran,0,2,False,False,Fora
2032,M-2006-25,2006,group stage,Ghana,2,0,True,False,Fora
2033,M-2006-26,2006,group stage,United States,1,1,False,True,Fora
2034,M-2006-27,2006,group stage,Croatia,0,0,False,True,Fora
2035,M-2006-28,2006,group stage,Australia,0,2,False,False,Fora
2036,M-2006-29,2006,group stage,South Korea,1,1,False,True,Fora
2037,M-2006-30,2006,group stage,Switzerland,2,0,True,False,Fora
2038,M-2006-31,2006,group stage,Ukraine,4,0,True,False,Fora
2039,M-2006-32,2006,group stage,Tunisia,1,3,False,False,Fora
2040,M-2006-33,2006,group stage,Poland,2,1,True,False,Fora
2041,M-2006-34,2006,group stage,Germany,3,0,True,False,Fora
2042,M-2006-35,2006,group stage,Trinidad and Tobago,0,2,False,False,Fora
2043,M-2006-36,2006,group stage,England,2,2,False,True,Fora
2044,M-2006-37,2006,group stage,Angola,1,1,False,True,Fora
2045,M-2006-38,2006,group stage,Mexico,1,2,False,False,Fora
2046,M-2006-39,2006,group stage,Serbia and Montenegro,2,3,False,False,Fora
2047,M-2006-40,2006,group stage,Argentina,0,0,False,True,Fora
2048,M-2006-41,2006,group stage,Italy,2,0,True,False,Fora
2049,M-2006-42,2006,group stage,United States,1,2,False,False,Fora
2050,M-2006-43,2006,group stage,Australia,2,2,False,True,Fora
2051,M-2006-44,2006,group stage,Brazil,4,1,True,False,Fora
2052,M-2006-45,2006,group stage,Spain,1,0,True,False,Fora
2053,M-2006-46,2006,group stage,Tunisia,0,1,False,False,Fora
2054,M-2006-47,2006,group stage,South Korea,0,2,False,False,Fora
2055,M-2006-48,2006,group stage,France,2,0,True,False,Fora
2056,M-2006-49,2006,round of 16,Sweden,0,2,False,False,Fora
2057,M-2006-50,2006,round of 16,Mexico,1,2,False,False,Fora
2058,M-2006-51,2006,round of 16,Ecuador,0,1,False,False,Fora
2059,M-2006-52,2006,round of 16,Netherlands,0,1,False,False,Fora
2060,M-2006-53,2006,round of 16,Australia,0,1,False,False,Fora
2061,M-2006-54,2006,round of 16,Ukraine,0,0,False,True,Fora
2062,M-2006-55,2006,round of 16,Ghana,0,3,False,False,Fora
2063,M-2006-56,2006,round of 16,France,3,1,True,False,Fora
2064,M-2006-57,2006,quarter-finals,Argentina,1,1,False,True,Fora
2065,M-2006-58,2006,quarter-finals,Ukraine,0,3,False,False,Fora
2066,M-2006-59,2006,quarter-finals,Portugal,0,0,False,True,Fora
2067,M-2006-60,2006,quarter-finals,France,1,0,True,False,Fora
2068,M-2006-61,2006,semi-finals,Italy,2,0,True,False,Fora
2069,M-2006-62,2006,semi-finals,France,1,0,True,False,Fora
2070,M-2006-63,2006,third-place match,Portugal,1,3,False,False,Fora
2071,M-2006-64,2006,final,France,1,1,False,True,Fora
2072,M-2007-01,2007,group stage,Argentina,0,11,False,False,Fora
2073,M-2007-02,2007,group stage,North Korea,2,2,False,True,Fora
2074,M-2007-03,2007,group stage,England,2,2,False,True,Fora
2075,M-2007-04,2007,group stage,Sweden,1,1,False,True,Fora
2076,M-2007-05,2007,group stage,Australia,4,1,True,False,Fora
2077,M-2007-06,2007,group stage,Brazil,5,0,True,False,Fora
2078,M-2007-07,2007,group stage,Canada,1,2,False,False,Fora
2079,M-2007-08,2007,group stage,Denmark,2,3,False,False,Fora
2080,M-2007-09,2007,group stage,Japan,1,0,True,False,Fora
2081,M-2007-10,2007,group stage,United States,2,0,True,False,Fora
2082,M-2007-11,2007,group stage,Germany,0,0,False,True,Fora
2083,M-2007-12,2007,group stage,Nigeria,0,2,False,False,Fora
2084,M-2007-13,2007,group stage,Ghana,0,4,False,False,Fora
2085,M-2007-14,2007,group stage,New Zealand,0,2,False,False,Fora
2086,M-2007-15,2007,group stage,Norway,1,1,False,True,Fora
2087,M-2007-16,2007,group stage,China,0,4,False,False,Fora
2088,M-2007-17,2007,group stage,Argentina,1,6,False,False,Fora
2089,M-2007-18,2007,group stage,Japan,0,2,False,False,Fora
2090,M-2007-19,2007,group stage,United States,1,0,True,False,Fora
2091,M-2007-20,2007,group stage,Sweden,2,1,True,False,Fora
2092,M-2007-21,2007,group stage,Canada,2,2,False,True,Fora
2093,M-2007-22,2007,group stage,Ghana,2,7,False,False,Fora
2094,M-2007-23,2007,group stage,Denmark,0,1,False,False,Fora
2095,M-2007-24,2007,group stage,New Zealand,0,2,False,False,Fora
2096,M-2007-25,2007,quarter-final,North Korea,0,3,False,False,Fora
2097,M-2007-26,2007,quarter-final,England,0,3,False,False,Fora
2098,M-2007-27,2007,quarter-final,China,0,1,False,False,Fora
2099,M-2007-28,2007,quarter-final,Australia,2,3,False,False,Fora
2100,M-2007-29,2007,semi-final,Norway,0,3,False,False,Fora
2101,M-2007-30,2007,semi-final,Brazil,4,0,True,False,Fora
2102,M-2007-31,2007,third-place match,United States,4,1,True,False,Fora
2103,M-2007-32,2007,final,Brazil,0,2,False,False,Fora
2104,M-2010-01,2010,group stage,Mexico,1,1,False,True,Fora
2105,M-2010-02,2010,group stage,France,0,0,False,True,Fora
2106,M-2010-03,2010,group stage,Greece,0,2,False,False,Fora
2107,M-2010-04,2010,group stage,Nigeria,0,1,False,False,Fora
2108,M-2010-05,2010,group stage,United States,1,1,False,True,Fora
2109,M-2010-06,2010,group stage,Slovenia,1,0,True,False,Fora
2110,M-2010-07,2010,group stage,Ghana,1,0,True,False,Fora
2111,M-2010-08,2010,group stage,Australia,0,4,False,False,Fora
2112,M-2010-09,2010,group stage,Denmark,0,2,False,False,Fora
2113,M-2010-10,2010,group stage,Cameroon,0,1,False,False,Fora
2114,M-2010-11,2010,group stage,Paraguay,1,1,False,True,Fora
2115,M-2010-12,2010,group stage,Slovakia,1,1,False,True,Fora
2116,M-2010-13,2010,group stage,Portugal,0,0,False,True,Fora
2117,M-2010-14,2010,group stage,North Korea,1,2,False,False,Fora
2118,M-2010-15,2010,group stage,Chile,1,0,True,False,Fora
2119,M-2010-16,2010,group stage,Switzerland,1,0,True,False,Fora
2120,M-2010-17,2010,group stage,Uruguay,3,0,True,False,Fora
2121,M-2010-18,2010,group stage,South Korea,1,4,False,False,Fora
2122,M-2010-19,2010,group stage,Nigeria,1,2,False,False,Fora
2123,M-2010-20,2010,group stage,Mexico,2,0,True,False,Fora
2124,M-2010-21,2010,group stage,Serbia,1,0,True,False,Fora
2125,M-2010-22,2010,group stage,United States,2,2,False,True,Fora
2126,M-2010-23,2010,group stage,Algeria,0,0,False,True,Fora
2127,M-2010-24,2010,group stage,Japan,0,1,False,False,Fora
2128,M-2010-25,2010,group stage,Australia,1,1,False,True,Fora
2129,M-2010-26,2010,group stage,Denmark,2,1,True,False,Fora
2130,M-2010-27,2010,group stage,Paraguay,2,0,True,False,Fora
2131,M-2010-28,2010,group stage,New Zealand,1,1,False,True,Fora
2132,M-2010-29,2010,group stage,Ivory Coast,1,3,False,False,Fora
2133,M-2010-30,2010,group stage,North Korea,0,7,False,False,Fora
2134,M-2010-31,2010,group stage,Switzerland,0,1,False,False,Fora
2135,M-2010-32,2010,group stage,Honduras,0,2,False,False,Fora
2136,M-2010-33,2010,group stage,South Africa,2,1,True,False,Fora
2137,M-2010-34,2010,group stage,Uruguay,1,0,True,False,Fora
2138,M-2010-35,2010,group stage,Argentina,2,0,True,False,Fora
2139,M-2010-36,2010,group stage,South Korea,2,2,False,True,Fora
2140,M-2010-37,2010,group stage,England,1,0,True,False,Fora
2141,M-2010-38,2010,group stage,Algeria,0,1,False,False,Fora
2142,M-2010-39,2010,group stage,Serbia,1,2,False,False,Fora
2143,M-2010-40,2010,group stage,Germany,1,0,True,False,Fora
2144,M-2010-41,2010,group stage,New Zealand,0,0,False,True,Fora
2145,M-2010-42,2010,group stage,Italy,2,3,False,False,Fora
2146,M-2010-43,2010,group stage,Netherlands,2,1,True,False,Fora
2147,M-2010-44,2010,group stage,Japan,3,1,True,False,Fora
2148,M-2010-45,2010,group stage,Ivory Coast,3,0,True,False,Fora
2149,M-2010-46,2010,group stage,Brazil,0,0,False,True,Fora
2150,M-2010-47,2010,group stage,Spain,2,1,True,False,Fora
2151,M-2010-48,2010,group stage,Honduras,0,0,False,True,Fora
2152,M-2010-49,2010,round of 16,South Korea,1,2,False,False,Fora
2153,M-2010-50,2010,round of 16,Ghana,2,1,True,False,Fora
2154,M-2010-51,2010,round of 16,England,1,4,False,False,Fora
2155,M-2010-52,2010,round of 16,Mexico,1,3,False,False,Fora
2156,M-2010-53,2010,round of 16,Slovakia,1,2,False,False,Fora
2157,M-2010-54,2010,round of 16,Chile,0,3,False,False,Fora
2158,M-2010-55,2010,round of 16,Japan,0,0,False,True,Fora
2159,M-2010-56,2010,round of 16,Portugal,0,1,False,False,Fora
2160,M-2010-57,2010,quarter-finals,Brazil,1,2,False,False,Fora
2161,M-2010-58,2010,quarter-finals,Ghana,1,1,False,True,Fora
2162,M-2010-59,2010,quarter-finals,Germany,4,0,True,False,Fora
2163,M-2010-60,2010,quarter-finals,Spain,1,0,True,False,Fora
2164,M-2010-61,2010,semi-finals,Netherlands,3,2,True,False,Fora
2165,M-2010-62,2010,semi-finals,Spain,1,0,True,False,Fora
2166,M-2010-63,2010,third-place match,Germany,3,2,True,False,Fora
2167,M-2010-64,2010,final,Spain,1,0,True,False,Fora
2168,M-2011-01,2011,group stage,France,1,0,True,False,Fora
2169,M-2011-02,2011,group stage,Canada,1,2,False,False,Fora
2170,M-2011-03,2011,group stage,New Zealand,1,2,False,False,Fora
2171,M-2011-04,2011,group stage,England,1,1,False,True,Fora
2172,M-2011-05,2011,group stage,Sweden,1,0,True,False,Fora
2173,M-2011-06,2011,group stage,North Korea,0,2,False,False,Fora
2174,M-2011-07,2011,group stage,Equatorial Guinea,0,1,False,False,Fora
2175,M-2011-08,2011,group stage,Australia,0,1,False,False,Fora
2176,M-2011-09,2011,group stage,France,4,0,True,False,Fora
2177,M-2011-10,2011,group stage,Nigeria,0,1,False,False,Fora
2178,M-2011-11,2011,group stage,Mexico,0,4,False,False,Fora
2179,M-2011-12,2011,group stage,England,2,1,True,False,Fora
2180,M-2011-13,2011,group stage,Sweden,1,0,True,False,Fora
2181,M-2011-14,2011,group stage,Colombia,0,3,False,False,Fora
2182,M-2011-15,2011,group stage,Equatorial Guinea,2,3,False,False,Fora
2183,M-2011-16,2011,group stage,Norway,0,3,False,False,Fora
2184,M-2011-17,2011,group stage,Japan,0,2,False,False,Fora
2185,M-2011-18,2011,group stage,Mexico,2,2,False,True,Fora
2186,M-2011-19,2011,group stage,Nigeria,1,0,True,False,Fora
2187,M-2011-20,2011,group stage,Germany,4,2,True,False,Fora
2188,M-2011-21,2011,group stage,Norway,1,2,False,False,Fora
2189,M-2011-22,2011,group stage,Brazil,3,0,True,False,Fora
2190,M-2011-23,2011,group stage,Colombia,0,0,False,True,Fora
2191,M-2011-24,2011,group stage,United States,1,2,False,False,Fora
2192,M-2011-25,2011,quarter-final,France,1,1,False,True,Fora
2193,M-2011-26,2011,quarter-final,Japan,1,0,True,False,Fora
2194,M-2011-27,2011,quarter-final,Australia,1,3,False,False,Fora
2195,M-2011-28,2011,quarter-final,United States,2,2,False,True,Fora
2196,M-2011-29,2011,semi-final,United States,3,1,True,False,Fora
2197,M-2011-30,2011,semi-final,Sweden,1,3,False,False,Fora
2198,M-2011-31,2011,third-place match,France,1,2,False,False,Fora
2199,M-2011-32,2011,final,United States,2,2,False,True,Fora
2200,M-2014-01,2014,group stage,Croatia,1,3,False,False,Fora
2201,M-2014-02,2014,group stage,Cameroon,0,1,False,False,Fora
2202,M-2014-03,2014,group stage,Netherlands,5,1,True,False,Fora
2203,M-2014-04,2014,group stage,Australia,1,3,False,False,Fora
2204,M-2014-05,2014,group stage,Greece,0,3,False,False,Fora
2205,M-2014-06,2014,group stage,Costa Rica,3,1,True,False,Fora
2206,M-2014-07,2014,group stage,Italy,2,1,True,False,Fora
2207,M-2014-08,2014,group stage,Japan,1,2,False,False,Fora
2208,M-2014-09,2014,group stage,Ecuador,1,2,False,False,Fora
2209,M-2014-10,2014,group stage,Honduras,0,3,False,False,Fora
2210,M-2014-11,2014,group stage,Bosnia and Herzegovina,1,2,False,False,Fora
2211,M-2014-12,2014,group stage,Portugal,0,4,False,False,Fora
2212,M-2014-13,2014,group stage,Nigeria,0,0,False,True,Fora
2213,M-2014-14,2014,group stage,United States,2,1,True,False,Fora
2214,M-2014-15,2014,group stage,Algeria,1,2,False,False,Fora
2215,M-2014-16,2014,group stage,Mexico,0,0,False,True,Fora
2216,M-2014-17,2014,group stage,South Korea,1,1,False,True,Fora
2217,M-2014-18,2014,group stage,Netherlands,3,2,True,False,Fora
2218,M-2014-19,2014,group stage,Chile,2,0,True,False,Fora
2219,M-2014-20,2014,group stage,Croatia,4,0,True,False,Fora
2220,M-2014-21,2014,group stage,Ivory Coast,1,2,False,False,Fora
2221,M-2014-22,2014,group stage,England,1,2,False,False,Fora
2222,M-2014-23,2014,group stage,Greece,0,0,False,True,Fora
2223,M-2014-24,2014,group stage,Costa Rica,1,0,True,False,Fora
2224,M-2014-25,2014,group stage,France,5,2,True,False,Fora
2225,M-2014-26,2014,group stage,Ecuador,2,1,True,False,Fora
2226,M-2014-27,2014,group stage,Iran,0,1,False,False,Fora
2227,M-2014-28,2014,group stage,Ghana,2,2,False,True,Fora
2228,M-2014-29,2014,group stage,Bosnia and Herzegovina,0,1,False,False,Fora
2229,M-2014-30,2014,group stage,Russia,0,1,False,False,Fora
2230,M-2014-31,2014,group stage,Algeria,4,2,True,False,Fora
2231,M-2014-32,2014,group stage,Portugal,2,2,False,True,Fora
2232,M-2014-33,2014,group stage,Spain,3,0,True,False,Fora
2233,M-2014-34,2014,group stage,Chile,0,2,False,False,Fora
2234,M-2014-35,2014,group stage,Brazil,4,1,True,False,Fora
2235,M-2014-36,2014,group stage,Mexico,3,1,True,False,Fora
2236,M-2014-37,2014,group stage,England,0,0,False,True,Fora
2237,M-2014-38,2014,group stage,Uruguay,1,0,True,False,Fora
2238,M-2014-39,2014,group stage,Colombia,4,1,True,False,Fora
2239,M-2014-40,2014,group stage,Ivory Coast,1,2,False,False,Fora
2240,M-2014-41,2014,group stage,Iran,1,3,False,False,Fora
2241,M-2014-42,2014,group stage,Argentina,3,2,True,False,Fora
2242,M-2014-43,2014,group stage,Switzerland,3,0,True,False,Fora
2243,M-2014-44,2014,group stage,France,0,0,False,True,Fora
2244,M-2014-45,2014,group stage,Ghana,1,2,False,False,Fora
2245,M-2014-46,2014,group stage,Germany,1,0,True,False,Fora
2246,M-2014-47,2014,group stage,Russia,1,1,False,True,Fora
2247,M-2014-48,2014,group stage,Belgium,1,0,True,False,Fora
2248,M-2014-49,2014,round of 16,Chile,1,1,False,True,Fora
2249,M-2014-50,2014,round of 16,Uruguay,0,2,False,False,Fora
2250,M-2014-51,2014,round of 16,Mexico,1,2,False,False,Fora
2251,M-2014-52,2014,round of 16,Greece,1,1,False,True,Fora
2252,M-2014-53,2014,round of 16,Nigeria,0,2,False,False,Fora
2253,M-2014-54,2014,round of 16,Algeria,1,2,False,False,Fora
2254,M-2014-55,2014,round of 16,Switzerland,0,1,False,False,Fora
2255,M-2014-56,2014,round of 16,United States,1,2,False,False,Fora
2256,M-2014-57,2014,quarter-finals,Germany,1,0,True,False,Fora
2257,M-2014-58,2014,quarter-finals,Colombia,1,2,False,False,Fora
2258,M-2014-59,2014,quarter-finals,Belgium,0,1,False,False,Fora
2259,M-2014-60,2014,quarter-finals,Costa Rica,0,0,False,True,Fora
2260,M-2014-61,2014,semi-finals,Germany,7,1,True,False,Fora
2261,M-2014-62,2014,semi-finals,Argentina,0,0,False,True,Fora
2262,M-2014-63,2014,third-place match,Netherlands,3,0,True,False,Fora
2263,M-2014-64,2014,final,Argentina,0,1,False,False,Fora
2264,M-2015-01,2015,group stage,China,0,1,False,False,Fora
2265,M-2015-02,2015,group stage,Netherlands,1,0,True,False,Fora
2266,M-2015-03,2015,group stage,Thailand,0,4,False,False,Fora
2267,M-2015-04,2015,group stage,Ivory Coast,0,10,False,False,Fora
2268,M-2015-05,2015,group stage,Nigeria,3,3,False,True,Fora
2269,M-2015-06,2015,group stage,Ecuador,0,6,False,False,Fora
2270,M-2015-07,2015,group stage,Australia,1,3,False,False,Fora
2271,M-2015-08,2015,group stage,Switzerland,0,1,False,False,Fora
2272,M-2015-09,2015,group stage,England,0,1,False,False,Fora
2273,M-2015-10,2015,group stage,Costa Rica,1,1,False,True,Fora
2274,M-2015-11,2015,group stage,Mexico,1,1,False,True,Fora
2275,M-2015-12,2015,group stage,South Korea,0,2,False,False,Fora
2276,M-2015-13,2015,group stage,Netherlands,0,1,False,False,Fora
2277,M-2015-14,2015,group stage,Norway,1,1,False,True,Fora
2278,M-2015-15,2015,group stage,New Zealand,0,0,False,True,Fora
2279,M-2015-16,2015,group stage,Thailand,3,2,True,False,Fora
2280,M-2015-17,2015,group stage,Ecuador,1,10,False,False,Fora
2281,M-2015-18,2015,group stage,Nigeria,0,2,False,False,Fora
2282,M-2015-19,2015,group stage,Cameroon,1,2,False,False,Fora
2283,M-2015-20,2015,group stage,Sweden,0,0,False,True,Fora
2284,M-2015-21,2015,group stage,Colombia,2,0,True,False,Fora
2285,M-2015-22,2015,group stage,Spain,0,1,False,False,Fora
2286,M-2015-23,2015,group stage,Mexico,1,2,False,False,Fora
2287,M-2015-24,2015,group stage,Costa Rica,2,2,False,True,Fora
2288,M-2015-25,2015,group stage,Germany,4,0,True,False,Fora
2289,M-2015-26,2015,group stage,Norway,3,1,True,False,Fora
2290,M-2015-27,2015,group stage,New Zealand,2,2,False,True,Fora
2291,M-2015-28,2015,group stage,Canada,1,1,False,True,Fora
2292,M-2015-29,2015,group stage,Cameroon,2,1,True,False,Fora
2293,M-2015-30,2015,group stage,Japan,1,0,True,False,Fora
2294,M-2015-31,2015,group stage,United States,1,0,True,False,Fora
2295,M-2015-32,2015,group stage,Sweden,1,1,False,True,Fora
2296,M-2015-33,2015,group stage,Colombia,1,2,False,False,Fora
2297,M-2015-34,2015,group stage,France,5,0,True,False,Fora
2298,M-2015-35,2015,group stage,Spain,1,2,False,False,Fora
2299,M-2015-36,2015,group stage,Brazil,1,0,True,False,Fora
2300,M-2015-37,2015,round of 16,Sweden,1,4,False,False,Fora
2301,M-2015-38,2015,round of 16,Cameroon,0,1,False,False,Fora
2302,M-2015-39,2015,round of 16,Australia,1,0,True,False,Fora
2303,M-2015-40,2015,round of 16,South Korea,0,3,False,False,Fora
2304,M-2015-41,2015,round of 16,Switzerland,0,1,False,False,Fora
2305,M-2015-42,2015,round of 16,England,2,1,True,False,Fora
2306,M-2015-43,2015,round of 16,Colombia,0,2,False,False,Fora
2307,M-2015-44,2015,round of 16,Netherlands,1,2,False,False,Fora
2308,M-2015-45,2015,quarter-final,France,1,1,False,True,Fora
2309,M-2015-46,2015,quarter-final,United States,1,0,True,False,Fora
2310,M-2015-47,2015,quarter-final,Japan,1,0,True,False,Fora
2311,M-2015-48,2015,quarter-final,Canada,1,2,False,False,Fora
2312,M-2015-49,2015,semi-final,Germany,0,2,False,False,Fora
2313,M-2015-50,2015,semi-final,England,1,2,False,False,Fora
2314,M-2015-51,2015,third-place match,England,1,0,True,False,Fora
2315,M-2015-52,2015,final,Japan,2,5,False,False,Fora
2316,M-2018-01,2018,group stage,Saudi Arabia,0,5,False,False,Fora
2317,M-2018-02,2018,group stage,Uruguay,1,0,True,False,Fora
2318,M-2018-03,2018,group stage,Iran,1,0,True,False,Fora
2319,M-2018-04,2018,group stage,Spain,3,3,False,True,Fora
2320,M-2018-05,2018,group stage,Australia,1,2,False,False,Fora
2321,M-2018-06,2018,group stage,Iceland,1,1,False,True,Fora
2322,M-2018-07,2018,group stage,Denmark,1,0,True,False,Fora
2323,M-2018-08,2018,group stage,Nigeria,0,2,False,False,Fora
2324,M-2018-09,2018,group stage,Serbia,1,0,True,False,Fora
2325,M-2018-10,2018,group stage,Mexico,1,0,True,False,Fora
2326,M-2018-11,2018,group stage,Switzerland,1,1,False,True,Fora
2327,M-2018-12,2018,group stage,South Korea,0,1,False,False,Fora
2328,M-2018-13,2018,group stage,Panama,0,3,False,False,Fora
2329,M-2018-14,2018,group stage,England,2,1,True,False,Fora
2330,M-2018-15,2018,group stage,Japan,2,1,True,False,Fora
2331,M-2018-16,2018,group stage,Senegal,2,1,True,False,Fora
2332,M-2018-17,2018,group stage,Egypt,1,3,False,False,Fora
2333,M-2018-18,2018,group stage,Morocco,0,1,False,False,Fora
2334,M-2018-19,2018,group stage,Saudi Arabia,0,1,False,False,Fora
2335,M-2018-20,2018,group stage,Spain,1,0,True,False,Fora
2336,M-2018-21,2018,group stage,Australia,1,1,False,True,Fora
2337,M-2018-22,2018,group stage,Peru,0,1,False,False,Fora
2338,M-2018-23,2018,group stage,Croatia,3,0,True,False,Fora
2339,M-2018-24,2018,group stage,Costa Rica,0,2,False,False,Fora
2340,M-2018-25,2018,group stage,Iceland,0,2,False,False,Fora
2341,M-2018-26,2018,group stage,Switzerland,2,1,True,False,Fora
2342,M-2018-27,2018,group stage,Tunisia,2,5,False,False,Fora
2343,M-2018-28,2018,group stage,Mexico,2,1,True,False,Fora
2344,M-2018-29,2018,group stage,Sweden,1,2,False,False,Fora
2345,M-2018-30,2018,group stage,Panama,1,6,False,False,Fora
2346,M-2018-31,2018,group stage,Senegal,2,2,False,True,Fora
2347,M-2018-32,2018,group stage,Colombia,3,0,True,False,Fora
2348,M-2018-33,2018,group stage,Egypt,1,2,False,False,Fora
2349,M-2018-34,2018,group stage,Russia,0,3,False,False,Fora
